,subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,proportion_voxels,threshold,averaged_localizer_runs,averaged_response_runs
84,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.7163397411513293,0.21672437177017112,0.07595742042581244,0.3033333333333333,4.858594898194185,"12,23,13","3,1,2"
85,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,-0.41154377988017554,0.2545563987741774,0.20004769553167698,0.11466666666666665,4.964379953151082,"12,23,13","3,1,2"
86,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,-0.41154377988017554,0.18835202648039504,0.20004769553167698,0.11466666666666665,4.964379953151082,"12,23,13","3,1,2"
87,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,-0.41154377988017554,0.06561705653500309,0.20004769553167698,0.11466666666666665,4.964379953151082,"12,23,13","3,1,2"
88,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIP_embedding,-0.41154377988017554,0.07908800236115696,0.20004769553167698,0.11466666666666665,4.964379953151082,"12,23,13","3,1,2"
89,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIPtext,-0.41154377988017554,0.4123697496221866,0.20004769553167698,0.11466666666666665,4.964379953151082,"12,23,13","3,1,2"
90,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,0.7864265954527889,0.34322925945328725,0.07361085697155628,0.6966666666666667,4.858594898194185,"12,23,13","3,1,2"
91,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,0.7864265954527889,0.26614055628918937,0.07361085697155628,0.6966666666666667,4.858594898194185,"12,23,13","3,1,2"
92,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,0.7864265954527889,0.11294370810012581,0.07361085697155628,0.6966666666666667,4.858594898194185,"12,23,13","3,1,2"
93,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIP_embedding,0.7864265954527889,0.10688532257737793,0.07361085697155628,0.6966666666666667,4.858594898194185,"12,23,13","3,1,2"
