,subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,num_voxels,proportion_voxels,threshold,averaged_localizer_runs,averaged_response_runs
323,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR,NA,-0.08433973877043059,0.19722533316848997,0.07168132577686769,101.66666666666667,0.8133333333333334,3.3149066373642544,"12,23,13","3,1,2"
324,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP,NA,0.2892722607806935,0.24184825254198963,0.06114329520992759,36.0,0.12,3.5699175334764903,"12,23,13","3,1,2"
325,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP,NA,-0.14003703251526126,0.196967875828443,0.13850844787303887,23.333333333333332,0.18666666666666668,3.3149066373642544,"12,23,13","3,1,2"
326,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP,NA,0.46192101486838855,0.14922323325917097,0.07674717738715936,264.0,0.8799999999999999,3.5699175334764903,"12,23,13","3,1,2"
327,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP,NA,-0.08433973877043059,0.2194281579863012,0.07168132577686769,101.66666666666667,0.8133333333333334,3.3149066373642544,"12,23,13","3,1,2"
328,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext,NA,0.2892722607806935,0.2490284137602227,0.06114329520992759,36.0,0.12,3.5699175334764903,"12,23,13","3,1,2"
329,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,NA,-0.14003703251526126,0.2524397656938349,0.13850844787303887,23.333333333333332,0.18666666666666668,3.3149066373642544,"12,23,13","3,1,2"
330,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,NA,0.46192101486838855,0.16427551547673605,0.07674717738715936,264.0,0.8799999999999999,3.5699175334764903,"12,23,13","3,1,2"
331,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,NA,-0.08433973877043059,0.2517880867614606,0.07168132577686769,101.66666666666667,0.8133333333333334,3.3149066373642544,"12,23,13","3,1,2"
332,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,0.2892722607806935,0.2590679846645596,0.06114329520992759,36.0,0.12,3.5699175334764903,"12,23,13","3,1,2"
333,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.14003703251526126,0.2586863067382561,0.13850844787303887,23.333333333333332,0.18666666666666668,3.3149066373642544,"12,23,13","3,1,2"
334,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,0.46192101486838855,0.17344605552315953,0.07674717738715936,264.0,0.8799999999999999,3.5699175334764903,"12,23,13","3,1,2"
335,sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.08433973877043059,0.25840310082015555,0.07168132577686769,101.66666666666667,0.8133333333333334,3.3149066373642544,"12,23,13","3,1,2"
336,sub-16,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR,NA,2.8756389670779168,0.25060877942173926,0.09922026005974016,107.66666666666667,0.625968992248062,7.930533675301351,"12,23,13","3,1,2"
337,sub-16,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR,NA,2.973184201536263,0.19789265370948464,0.10960652472647504,64.33333333333333,0.374031007751938,7.930533675301351,"12,23,13","3,1,2"
338,sub-16,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP,NA,2.8756389670779168,0.2925648587873044,0.09922026005974016,107.66666666666667,0.625968992248062,7.930533675301351,"12,23,13","3,1,2"
339,sub-16,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP,NA,2.973184201536263,0.22001478907598246,0.10960652472647504,64.33333333333333,0.374031007751938,7.930533675301351,"12,23,13","3,1,2"
340,sub-16,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,NA,2.8756389670779168,0.26820873387180416,0.09922026005974016,107.66666666666667,0.625968992248062,7.930533675301351,"12,23,13","3,1,2"
341,sub-16,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,NA,2.973184201536263,0.20192601743264724,0.10960652472647504,64.33333333333333,0.374031007751938,7.930533675301351,"12,23,13","3,1,2"
342,sub-16,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,2.8756389670779168,0.2937743115291305,0.09922026005974016,107.66666666666667,0.625968992248062,7.930533675301351,"12,23,13","3,1,2"
343,sub-16,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,2.973184201536263,0.21865444325071792,0.10960652472647504,64.33333333333333,0.374031007751938,7.930533675301351,"12,23,13","3,1,2"
344,sub-16,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR,NA,3.0266150510555314,0.25060877942173926,0.09922026005974016,107.66666666666667,0.625968992248062,7.930533675301351,"12,23,13","3,1,2"
345,sub-16,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR,NA,3.0069055454684714,0.19789265370948464,0.10960652472647504,64.33333333333333,0.374031007751938,7.930533675301351,"12,23,13","3,1,2"
346,sub-16,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP,NA,3.0266150510555314,0.2925648587873044,0.09922026005974016,107.66666666666667,0.625968992248062,7.930533675301351,"12,23,13","3,1,2"
347,sub-16,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP,NA,3.0069055454684714,0.22001478907598246,0.10960652472647504,64.33333333333333,0.374031007751938,7.930533675301351,"12,23,13","3,1,2"
348,sub-16,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,NA,3.0266150510555314,0.26820873387180416,0.09922026005974016,107.66666666666667,0.625968992248062,7.930533675301351,"12,23,13","3,1,2"
349,sub-16,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,NA,3.0069055454684714,0.20192601743264724,0.10960652472647504,64.33333333333333,0.374031007751938,7.930533675301351,"12,23,13","3,1,2"
350,sub-16,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,3.0266150510555314,0.2937743115291305,0.09922026005974016,107.66666666666667,0.625968992248062,7.930533675301351,"12,23,13","3,1,2"
351,sub-16,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,3.0069055454684714,0.21865444325071792,0.10960652472647504,64.33333333333333,0.374031007751938,7.930533675301351,"12,23,13","3,1,2"
352,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR,NA,-0.15799789194105252,0.25247359240655226,0.10106166230173465,178.0,0.5933333333333333,2.9709642549519444,"12,23,13","3,1,2"
353,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR,NA,-0.09738443891756506,0.273524684455455,0.1675720088408662,76.0,0.608,2.6420629869522716,"12,23,13","3,1,2"
354,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR,NA,0.11261489831160927,0.15349449559082703,0.08204489207390302,122.0,0.4066666666666667,2.9709642549519444,"12,23,13","3,1,2"
355,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR,NA,-0.4452954888320479,0.15648544572071407,0.05270657216752734,49.0,0.39199999999999996,2.6420629869522716,"12,23,13","3,1,2"
356,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP,NA,-0.15799789194105252,0.2818163096457979,0.10106166230173465,178.0,0.5933333333333333,2.9709642549519444,"12,23,13","3,1,2"
357,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP,NA,-0.09738443891756506,0.3118211486805586,0.1675720088408662,76.0,0.608,2.6420629869522716,"12,23,13","3,1,2"
358,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP,NA,0.11261489831160927,0.17224821469006857,0.08204489207390302,122.0,0.4066666666666667,2.9709642549519444,"12,23,13","3,1,2"
359,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP,NA,-0.4452954888320479,0.18101485093795697,0.05270657216752734,49.0,0.39199999999999996,2.6420629869522716,"12,23,13","3,1,2"
360,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,NA,-0.15799789194105252,0.2847569825730197,0.10106166230173465,178.0,0.5933333333333333,2.9709642549519444,"12,23,13","3,1,2"
361,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,NA,-0.09738443891756506,0.32527496294508346,0.1675720088408662,76.0,0.608,2.6420629869522716,"12,23,13","3,1,2"
362,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP_SLIPtext,NA,0.11261489831160927,0.20685744564568762,0.08204489207390302,122.0,0.4066666666666667,2.9709642549519444,"12,23,13","3,1,2"
363,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP_SLIPtext,NA,-0.4452954888320479,0.21906993199595912,0.05270657216752734,49.0,0.39199999999999996,2.6420629869522716,"12,23,13","3,1,2"
364,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.15799789194105252,0.3084350690761155,0.10106166230173465,178.0,0.5933333333333333,2.9709642549519444,"12,23,13","3,1,2"
365,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.09738443891756506,0.3519397158863066,0.1675720088408662,76.0,0.608,2.6420629869522716,"12,23,13","3,1,2"
366,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,0.11261489831160927,0.2140062139538755,0.08204489207390302,122.0,0.4066666666666667,2.9709642549519444,"12,23,13","3,1,2"
367,sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.4452954888320479,0.23126922262864139,0.05270657216752734,49.0,0.39199999999999996,2.6420629869522716,"12,23,13","3,1,2"
368,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR,NA,-0.5594650305730545,0.25247359240655226,0.10106166230173465,178.0,0.5933333333333333,2.9709642549519444,"12,23,13","3,1,2"
369,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR,NA,-0.2894392361985773,0.273524684455455,0.1675720088408662,76.0,0.608,2.6420629869522716,"12,23,13","3,1,2"
370,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR,NA,-0.1258780810160007,0.15349449559082703,0.08204489207390302,122.0,0.4066666666666667,2.9709642549519444,"12,23,13","3,1,2"
371,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR,NA,-0.5547675806165007,0.15648544572071407,0.05270657216752734,49.0,0.39199999999999996,2.6420629869522716,"12,23,13","3,1,2"
372,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP,NA,-0.5594650305730545,0.2818163096457979,0.10106166230173465,178.0,0.5933333333333333,2.9709642549519444,"12,23,13","3,1,2"
373,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP,NA,-0.2894392361985773,0.3118211486805586,0.1675720088408662,76.0,0.608,2.6420629869522716,"12,23,13","3,1,2"
374,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP,NA,-0.1258780810160007,0.17224821469006857,0.08204489207390302,122.0,0.4066666666666667,2.9709642549519444,"12,23,13","3,1,2"
375,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP,NA,-0.5547675806165007,0.18101485093795697,0.05270657216752734,49.0,0.39199999999999996,2.6420629869522716,"12,23,13","3,1,2"
376,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext,NA,-0.5594650305730545,0.2847569825730197,0.10106166230173465,178.0,0.5933333333333333,2.9709642549519444,"12,23,13","3,1,2"
377,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,NA,-0.2894392361985773,0.32527496294508346,0.1675720088408662,76.0,0.608,2.6420629869522716,"12,23,13","3,1,2"
378,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,NA,-0.1258780810160007,0.20685744564568762,0.08204489207390302,122.0,0.4066666666666667,2.9709642549519444,"12,23,13","3,1,2"
379,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,NA,-0.5547675806165007,0.21906993199595912,0.05270657216752734,49.0,0.39199999999999996,2.6420629869522716,"12,23,13","3,1,2"
380,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.5594650305730545,0.3084350690761155,0.10106166230173465,178.0,0.5933333333333333,2.9709642549519444,"12,23,13","3,1,2"
381,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.2894392361985773,0.3519397158863066,0.1675720088408662,76.0,0.608,2.6420629869522716,"12,23,13","3,1,2"
382,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.1258780810160007,0.2140062139538755,0.08204489207390302,122.0,0.4066666666666667,2.9709642549519444,"12,23,13","3,1,2"
383,sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.5547675806165007,0.23126922262864139,0.05270657216752734,49.0,0.39199999999999996,2.6420629869522716,"12,23,13","3,1,2"
384,sub-21,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR,NA,0.8130786178475219,0.19201738683041183,0.07129108154476853,74.66666666666667,0.4341085271317829,4.5499448515623095,"12,23,13","3,1,2"
385,sub-21,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR,NA,0.7921545291112818,0.27206141704081,0.07516249646557617,97.33333333333333,0.5658914728682171,4.5499448515623095,"12,23,13","3,1,2"
386,sub-21,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP,NA,0.8130786178475219,0.2313330082881698,0.07129108154476853,74.66666666666667,0.4341085271317829,4.5499448515623095,"12,23,13","3,1,2"
387,sub-21,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP,NA,0.7921545291112818,0.33953847503665974,0.07516249646557617,97.33333333333333,0.5658914728682171,4.5499448515623095,"12,23,13","3,1,2"
388,sub-21,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,NA,0.8130786178475219,0.21646723881161356,0.07129108154476853,74.66666666666667,0.4341085271317829,4.5499448515623095,"12,23,13","3,1,2"
389,sub-21,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,NA,0.7921545291112818,0.3165541356083343,0.07516249646557617,97.33333333333333,0.5658914728682171,4.5499448515623095,"12,23,13","3,1,2"
390,sub-21,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,0.8130786178475219,0.22801276677831386,0.07129108154476853,74.66666666666667,0.4341085271317829,4.5499448515623095,"12,23,13","3,1,2"
391,sub-21,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,0.7921545291112818,0.3289258580155168,0.07516249646557617,97.33333333333333,0.5658914728682171,4.5499448515623095,"12,23,13","3,1,2"
392,sub-21,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR,NA,0.7393075781971117,0.19201738683041183,0.07129108154476853,74.66666666666667,0.4341085271317829,4.5499448515623095,"12,23,13","3,1,2"
393,sub-21,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR,NA,0.6188123499525807,0.27206141704081,0.07516249646557617,97.33333333333333,0.5658914728682171,4.5499448515623095,"12,23,13","3,1,2"
394,sub-21,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP,NA,0.7393075781971117,0.2313330082881698,0.07129108154476853,74.66666666666667,0.4341085271317829,4.5499448515623095,"12,23,13","3,1,2"
395,sub-21,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP,NA,0.6188123499525807,0.33953847503665974,0.07516249646557617,97.33333333333333,0.5658914728682171,4.5499448515623095,"12,23,13","3,1,2"
396,sub-21,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,NA,0.7393075781971117,0.21646723881161356,0.07129108154476853,74.66666666666667,0.4341085271317829,4.5499448515623095,"12,23,13","3,1,2"
397,sub-21,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,NA,0.6188123499525807,0.3165541356083343,0.07516249646557617,97.33333333333333,0.5658914728682171,4.5499448515623095,"12,23,13","3,1,2"
398,sub-21,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,0.7393075781971117,0.22801276677831386,0.07129108154476853,74.66666666666667,0.4341085271317829,4.5499448515623095,"12,23,13","3,1,2"
399,sub-21,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,0.6188123499525807,0.3289258580155168,0.07516249646557617,97.33333333333333,0.5658914728682171,4.5499448515623095,"12,23,13","3,1,2"
400,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR,NA,-0.27966754014139855,0.2345123112264522,0.05041623049528169,105.0,0.35000000000000003,2.2831701755842455,"12,23,13","3,1,2"
401,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR,NA,-0.19004361083827337,0.31680130057243466,0.09420655614306785,33.333333333333336,0.26666666666666666,1.6723730011344753,"12,23,13","3,1,2"
402,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR,NA,0.022239713695480282,0.27299859824311296,0.0360197107369375,195.0,0.65,2.2831701755842455,"12,23,13","3,1,2"
403,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR,NA,-0.1756193008516503,0.23569243744242327,0.053928831396046685,91.66666666666667,0.7333333333333334,1.6723730011344753,"12,23,13","3,1,2"
404,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP,NA,-0.27966754014139855,0.2817216194964672,0.05041623049528169,105.0,0.35000000000000003,2.2831701755842455,"12,23,13","3,1,2"
405,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP,NA,-0.19004361083827337,0.37918318626649916,0.09420655614306785,33.333333333333336,0.26666666666666666,1.6723730011344753,"12,23,13","3,1,2"
406,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP,NA,0.022239713695480282,0.33850400673425524,0.0360197107369375,195.0,0.65,2.2831701755842455,"12,23,13","3,1,2"
407,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP,NA,-0.1756193008516503,0.29825753492317036,0.053928831396046685,91.66666666666667,0.7333333333333334,1.6723730011344753,"12,23,13","3,1,2"
408,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,NA,-0.27966754014139855,0.27233290120480996,0.05041623049528169,105.0,0.35000000000000003,2.2831701755842455,"12,23,13","3,1,2"
409,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,NA,-0.19004361083827337,0.36596514942480535,0.09420655614306785,33.333333333333336,0.26666666666666666,1.6723730011344753,"12,23,13","3,1,2"
410,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP_SLIPtext,NA,0.022239713695480282,0.316174928634058,0.0360197107369375,195.0,0.65,2.2831701755842455,"12,23,13","3,1,2"
411,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP_SLIPtext,NA,-0.1756193008516503,0.2821557080243082,0.053928831396046685,91.66666666666667,0.7333333333333334,1.6723730011344753,"12,23,13","3,1,2"
412,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.27966754014139855,0.28382435522394034,0.05041623049528169,105.0,0.35000000000000003,2.2831701755842455,"12,23,13","3,1,2"
413,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.19004361083827337,0.3833054399478417,0.09420655614306785,33.333333333333336,0.26666666666666666,1.6723730011344753,"12,23,13","3,1,2"
414,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,0.022239713695480282,0.3306866303481845,0.0360197107369375,195.0,0.65,2.2831701755842455,"12,23,13","3,1,2"
415,sub-21,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.1756193008516503,0.29417180923453506,0.053928831396046685,91.66666666666667,0.7333333333333334,1.6723730011344753,"12,23,13","3,1,2"
416,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR,NA,-0.1340546088110717,0.2345123112264522,0.05041623049528169,105.0,0.35000000000000003,2.2831701755842455,"12,23,13","3,1,2"
417,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR,NA,0.04234340903529881,0.31680130057243466,0.09420655614306785,33.333333333333336,0.26666666666666666,1.6723730011344753,"12,23,13","3,1,2"
418,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR,NA,-0.07131129491492892,0.27299859824311296,0.0360197107369375,195.0,0.65,2.2831701755842455,"12,23,13","3,1,2"
419,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR,NA,-0.15588358393994875,0.23569243744242327,0.053928831396046685,91.66666666666667,0.7333333333333334,1.6723730011344753,"12,23,13","3,1,2"
420,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP,NA,-0.1340546088110717,0.2817216194964672,0.05041623049528169,105.0,0.35000000000000003,2.2831701755842455,"12,23,13","3,1,2"
421,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP,NA,0.04234340903529881,0.37918318626649916,0.09420655614306785,33.333333333333336,0.26666666666666666,1.6723730011344753,"12,23,13","3,1,2"
422,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP,NA,-0.07131129491492892,0.33850400673425524,0.0360197107369375,195.0,0.65,2.2831701755842455,"12,23,13","3,1,2"
423,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP,NA,-0.15588358393994875,0.29825753492317036,0.053928831396046685,91.66666666666667,0.7333333333333334,1.6723730011344753,"12,23,13","3,1,2"
424,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext,NA,-0.1340546088110717,0.27233290120480996,0.05041623049528169,105.0,0.35000000000000003,2.2831701755842455,"12,23,13","3,1,2"
425,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,NA,0.04234340903529881,0.36596514942480535,0.09420655614306785,33.333333333333336,0.26666666666666666,1.6723730011344753,"12,23,13","3,1,2"
426,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,NA,-0.07131129491492892,0.316174928634058,0.0360197107369375,195.0,0.65,2.2831701755842455,"12,23,13","3,1,2"
427,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,NA,-0.15588358393994875,0.2821557080243082,0.053928831396046685,91.66666666666667,0.7333333333333334,1.6723730011344753,"12,23,13","3,1,2"
428,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.1340546088110717,0.28382435522394034,0.05041623049528169,105.0,0.35000000000000003,2.2831701755842455,"12,23,13","3,1,2"
429,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,0.04234340903529881,0.3833054399478417,0.09420655614306785,33.333333333333336,0.26666666666666666,1.6723730011344753,"12,23,13","3,1,2"
430,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.07131129491492892,0.3306866303481845,0.0360197107369375,195.0,0.65,2.2831701755842455,"12,23,13","3,1,2"
431,sub-21,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext_GPT2_word2vec,NA,-0.15588358393994875,0.29417180923453506,0.053928831396046685,91.66666666666667,0.7333333333333334,1.6723730011344753,"12,23,13","3,1,2"
432,sub-23,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR,NA,1.2584748826379195,0.2516873130710296,0.10694872940404467,77.66666666666667,0.4515503875968992,4.650061206673837,"12,23,13","3,1,2"
433,sub-23,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR,NA,1.0719355514428803,0.2493243897728951,0.08747085301215034,94.33333333333333,0.5484496124031008,4.650061206673837,"12,23,13","3,1,2"
434,sub-23,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP,NA,1.2584748826379195,0.2893654704155883,0.10694872940404467,77.66666666666667,0.4515503875968992,4.650061206673837,"12,23,13","3,1,2"
435,sub-23,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP,NA,1.0719355514428803,0.2820343885866337,0.08747085301215034,94.33333333333333,0.5484496124031008,4.650061206673837,"12,23,13","3,1,2"
