,subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,num_voxels,proportion_voxels,threshold,averaged_localizer_runs,averaged_response_runs
55,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIP,0.7864265954527889,0.1132827940449324,0.07361085697155628,209.0,0.6966666666666667,4.858594898194185,"12,23,13","3,1,2"
56,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.7864265954527889,0.03724947178856491,0.07361085697155628,209.0,0.6966666666666667,4.858594898194185,"12,23,13","3,1,2"
57,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SimCLR,0.007445078741923776,0.10037178448908025,0.06883366068682555,110.66666666666667,0.8853333333333334,4.964379953151082,"12,23,13","3,1,2"
58,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIP,0.007445078741923776,0.13238316858766896,0.06883366068682555,110.66666666666667,0.8853333333333334,4.964379953151082,"12,23,13","3,1,2"
59,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.007445078741923776,0.05552240616770854,0.06883366068682555,110.66666666666667,0.8853333333333334,4.964379953151082,"12,23,13","3,1,2"
60,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SimCLR,2.4689771162342264,0.15532693868388547,0.10249498653190736,54.666666666666664,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
61,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP,2.4689771162342264,0.1401770900388852,0.10249498653190736,54.666666666666664,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
62,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SLIPtext,2.4689771162342264,0.0009900028704290396,0.10249498653190736,54.666666666666664,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
63,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SimCLR,3.8502153637441325,0.1831637457493858,0.10052911195173271,117.33333333333333,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
64,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SLIP,3.8502153637441325,0.13085097457937162,0.10052911195173271,117.33333333333333,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
65,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SLIPtext,3.8502153637441325,0.006510629298744909,0.10052911195173271,117.33333333333333,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
66,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SimCLR,2.4778182433833624,0.15532693868388547,0.10249498653190736,54.666666666666664,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
67,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP,2.4778182433833624,0.1401770900388852,0.10249498653190736,54.666666666666664,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
68,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIPtext,2.4778182433833624,0.0009900028704290396,0.10249498653190736,54.666666666666664,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
69,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,SimCLR,3.789692568323453,0.1831637457493858,0.10052911195173271,117.33333333333333,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
70,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,SLIP,3.789692568323453,0.13085097457937162,0.10052911195173271,117.33333333333333,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
71,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,SLIPtext,3.789692568323453,0.006510629298744909,0.10052911195173271,117.33333333333333,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
72,sub-07,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SimCLR,0.2456476407261413,0.21379508970964303,0.10262082358753748,19.333333333333332,0.06444444444444444,2.9972905615289895,"12,23,13","3,1,2"
73,sub-07,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIP,0.2456476407261413,0.17062905575087925,0.10262082358753748,19.333333333333332,0.06444444444444444,2.9972905615289895,"12,23,13","3,1,2"
74,sub-07,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.2456476407261413,0.0056421267214693226,0.10262082358753748,19.333333333333332,0.06444444444444444,2.9972905615289895,"12,23,13","3,1,2"
75,sub-07,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,SimCLR,0.32486677766099636,0.15141137153045747,0.12938749673154365,36.666666666666664,0.2933333333333334,2.82997042884503,"12,23,13","3,1,2"
76,sub-07,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIP,0.32486677766099636,0.12247396985002616,0.12938749673154365,36.666666666666664,0.2933333333333334,2.82997042884503,"12,23,13","3,1,2"
77,sub-07,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.32486677766099636,0.08173292039542168,0.12938749673154365,36.666666666666664,0.2933333333333334,2.82997042884503,"12,23,13","3,1,2"
78,sub-07,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP_SLIPtext,SimCLR,0.6546618112031211,0.16563007179109326,0.06491040520532054,280.6666666666667,0.9355555555555556,2.9972905615289895,"12,23,13","3,1,2"
79,sub-07,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIP,0.6546618112031211,0.12282025244772297,0.06491040520532054,280.6666666666667,0.9355555555555556,2.9972905615289895,"12,23,13","3,1,2"
80,sub-07,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.6546618112031211,0.03620719545880153,0.06491040520532054,280.6666666666667,0.9355555555555556,2.9972905615289895,"12,23,13","3,1,2"
